epoch,accuracy,loss,val_accuracy,val_loss
0,0.12907646596431732,0.7725435495376587,0.12475761026144028,0.7788172364234924
1,0.14029590785503387,0.7654563784599304,0.12475761026144028,0.7788172364234924
2,0.1673736572265625,0.7686083912849426,0.12475761026144028,0.7788172364234924
3,0.23607946932315826,0.7508569955825806,0.12475766241550446,0.7788170576095581
4,0.34761786460876465,0.7139505743980408,0.12511354684829712,0.7787633538246155
5,0.3947146236896515,0.7118592858314514,0.12626785039901733,0.7785926461219788
6,0.4609683156013489,0.6838405132293701,0.12833945453166962,0.7783020734786987
7,0.5231685042381287,0.662670373916626,0.13407693803310394,0.7775924205780029
8,0.5762885808944702,0.651265025138855,0.14780506491661072,0.7720839977264404
9,0.6272994875907898,0.6166288256645203,0.33305132389068604,0.7369324564933777
10,0.686368465423584,0.580685019493103,0.667836606502533,0.6898511052131653
11,0.7433940172195435,0.5560275912284851,0.7712410688400269,0.8887157440185547
12,0.7972918152809143,0.5039271116256714,0.7645910978317261,0.8162155747413635
13,0.8275325894355774,0.47670748829841614,0.7639409899711609,0.8029507398605347
14,0.8439840078353882,0.46183663606643677,0.8184346556663513,0.8021706342697144
15,0.860495388507843,0.43353867530822754,0.8467789888381958,0.7810075879096985
16,0.8698014616966248,0.42517945170402527,0.8640339374542236,0.8248001933097839
17,0.8734586834907532,0.42629703879356384,0.8743337988853455,0.8399927616119385
18,0.8772146701812744,0.41609132289886475,0.8778429627418518,0.8446759581565857
19,0.8825533986091614,0.4151807129383087,0.8756164312362671,0.8436420559883118
20,0.8845055103302002,0.3943481147289276,0.8751697540283203,0.7977334856987
21,0.891710102558136,0.39482998847961426,0.8807509541511536,0.8203005790710449
22,0.8915289044380188,0.3849552571773529,0.88092440366745,0.7629340887069702
23,0.8996946215629578,0.375186562538147,0.8783971071243286,0.7565985918045044
24,0.8969931602478027,0.37611281871795654,0.8853974938392639,0.6881992220878601
25,0.8993552327156067,0.36575305461883545,0.8867771029472351,0.7032514214515686
26,0.904325544834137,0.3592844307422638,0.8848230838775635,0.7332244515419006
27,0.9024839997291565,0.35378801822662354,0.8890714645385742,0.6617099642753601
28,0.9076612591743469,0.3475233018398285,0.8874036073684692,0.7349098920822144
29,0.9104928374290466,0.3432929217815399,0.8906902074813843,0.6919745802879333
30,0.9107327461242676,0.33735597133636475,0.8894059062004089,0.6890978217124939
31,0.9110220074653625,0.33740851283073425,0.8887065649032593,0.6951839923858643
32,0.9143796563148499,0.3253161907196045,0.8897306323051453,0.6900939345359802
33,0.917560338973999,0.32750484347343445,0.8925378322601318,0.6477153301239014
34,0.9142189621925354,0.32902196049690247,0.8929426074028015,0.6809695959091187
35,0.9159213304519653,0.317033052444458,0.8932383060455322,0.6484840512275696
36,0.9138336181640625,0.3149389624595642,0.8916107416152954,0.6518738865852356
37,0.9212270975112915,0.30922865867614746,0.8915141820907593,0.6416252255439758
38,0.92215895652771,0.2966175973415375,0.8965569734573364,0.5991513729095459
39,0.9224790334701538,0.30381330847740173,0.894978404045105,0.5969188213348389
40,0.9218354821205139,0.29358041286468506,0.8986606001853943,0.5809258222579956
41,0.9234927296638489,0.2908060550689697,0.8990330696105957,0.5769907236099243
42,0.9255139827728271,0.29039114713668823,0.8958855867385864,0.5954084396362305
43,0.9218663573265076,0.30427825450897217,0.8960042595863342,0.5936835408210754
44,0.9241783618927002,0.2939133942127228,0.8989083170890808,0.5539213418960571
45,0.9266525506973267,0.28397855162620544,0.8950009346008301,0.5965574383735657
46,0.9274089336395264,0.28330308198928833,0.8975648283958435,0.607737123966217
47,0.9296847581863403,0.2710602879524231,0.8973565101623535,0.5872253179550171
48,0.9292787313461304,0.2678240239620209,0.8966368436813354,0.5674407482147217
49,0.9275885820388794,0.2733699083328247,0.8984702825546265,0.5818729996681213
0,0.927094578742981,0.28631964325904846,0.8977190852165222,0.5981024503707886
1,0.9252971410751343,0.2837851643562317,0.8991053700447083,0.5480555891990662
2,0.9268863201141357,0.2784234285354614,0.8964276909828186,0.5363277792930603
3,0.9325209856033325,0.268821120262146,0.8977361917495728,0.575552225112915
4,0.9335594773292542,0.2676146626472473,0.900006890296936,0.5586074590682983
5,0.9264235496520996,0.27454009652137756,0.8998920917510986,0.5445412397384644
6,0.9301979541778564,0.2690943479537964,0.9004727005958557,0.5129923820495605
7,0.929111659526825,0.2660868167877197,0.9028449058532715,0.4880940318107605
8,0.9317166209220886,0.26166266202926636,0.8982840776443481,0.5369569063186646
9,0.933489978313446,0.25771215558052063,0.9027103185653687,0.5140675902366638
10,0.9329192638397217,0.25830116868019104,0.9032880663871765,0.5061602592468262
11,0.9356943368911743,0.25054097175598145,0.9034285545349121,0.5162065625190735
12,0.9340784549713135,0.2522600293159485,0.90373295545578,0.5031247138977051
13,0.9368635416030884,0.25602102279663086,0.9043228626251221,0.5206297636032104
14,0.9382628798484802,0.2459953874349594,0.9037962555885315,0.5233180522918701
15,0.939711332321167,0.24521134793758392,0.9019799828529358,0.5196219682693481
16,0.9398578405380249,0.2349586933851242,0.9056285619735718,0.4767059087753296
17,0.9394580125808716,0.24567224085330963,0.9010297656059265,0.4900459051132202
18,0.9401876926422119,0.24088039994239807,0.9016951322555542,0.5102930665016174
19,0.9370068907737732,0.2388869822025299,0.906539261341095,0.4401164948940277
0,0.9392989873886108,0.23601539433002472,0.9054148197174072,0.47859567403793335
1,0.9399757385253906,0.22709839046001434,0.9065999388694763,0.4494943916797638
2,0.9414027333259583,0.22763139009475708,0.9045643210411072,0.47788679599761963
3,0.9402793645858765,0.22920411825180054,0.903437077999115,0.4810032248497009
4,0.9427186846733093,0.2237817347049713,0.9076219797134399,0.46342670917510986
5,0.9417086839675903,0.23132619261741638,0.9116412997245789,0.41993334889411926
6,0.9436435103416443,0.22518731653690338,0.9085176587104797,0.4537890553474426
7,0.9469849467277527,0.21608668565750122,0.9064040780067444,0.4749343991279602
8,0.9440138339996338,0.2192091941833496,0.9091452956199646,0.44778308272361755
9,0.9478952288627625,0.2026156187057495,0.9125970005989075,0.40731295943260193
10,0.9457353949546814,0.20778684318065643,0.9106196761131287,0.42982834577560425
11,0.9445256590843201,0.22042961418628693,0.9084800481796265,0.49729251861572266
12,0.9460406303405762,0.21228677034378052,0.9122475385665894,0.4284384250640869
13,0.9476249814033508,0.2088695913553238,0.9087840914726257,0.46087807416915894
14,0.9483016133308411,0.20114821195602417,0.9106312394142151,0.3956858515739441
15,0.9461347460746765,0.20831939578056335,0.9072927236557007,0.46520641446113586
16,0.9485312104225159,0.20092405378818512,0.9084694385528564,0.42345181107521057
17,0.9476474523544312,0.20072731375694275,0.9077504873275757,0.426810085773468
18,0.945435643196106,0.20847231149673462,0.9098562002182007,0.4530995488166809
19,0.947842538356781,0.19855739176273346,0.9080869555473328,0.4466666877269745
0,0.9461366534233093,0.21106494963169098,0.9052279591560364,0.49302446842193604
1,0.9487890601158142,0.19847439229488373,0.9091216921806335,0.454516738653183
2,0.947246789932251,0.2011895626783371,0.9060155153274536,0.4710979163646698
3,0.9476518034934998,0.2023056596517563,0.9110575318336487,0.44029566645622253
4,0.9489381313323975,0.19876301288604736,0.9136543869972229,0.41827288269996643
5,0.9490659236907959,0.20150743424892426,0.9142442941665649,0.41336268186569214
6,0.9504595994949341,0.20052726566791534,0.9104791283607483,0.44678089022636414
7,0.9491851925849915,0.19863739609718323,0.9119275808334351,0.40757638216018677
8,0.9517560601234436,0.1997690349817276,0.9157387614250183,0.39485710859298706
9,0.9485055804252625,0.1975107640028,0.913008987903595,0.40548399090766907
10,0.950894296169281,0.19038504362106323,0.9116427302360535,0.41371116042137146
11,0.9521588087081909,0.19229570031166077,0.9109514951705933,0.4600178897380829
12,0.9518691301345825,0.18737447261810303,0.9151700139045715,0.4200206398963928
13,0.952751874923706,0.18576480448246002,0.9139751195907593,0.4202196002006531
14,0.9530543684959412,0.18953363597393036,0.9156500101089478,0.4018765687942505
15,0.9519802331924438,0.18815359473228455,0.9150334596633911,0.4163966178894043
16,0.9560354351997375,0.17345961928367615,0.9145416021347046,0.40180280804634094
17,0.952836811542511,0.18718206882476807,0.9162487983703613,0.4056992530822754
18,0.9548473954200745,0.17855378985404968,0.9143286347389221,0.39156416058540344
19,0.9569075107574463,0.18266896903514862,0.9161966443061829,0.37181544303894043
0,0.9524751901626587,0.179982990026474,0.9150083661079407,0.41042935848236084
1,0.9552514553070068,0.17641352117061615,0.9141553640365601,0.4119630455970764
2,0.954334557056427,0.1773729920387268,0.9151774048805237,0.3911727964878082
3,0.9563254714012146,0.17702443897724152,0.9152910709381104,0.39718154072761536
4,0.9571908712387085,0.16924072802066803,0.9169592261314392,0.3861275315284729
5,0.9571962952613831,0.17170491814613342,0.9183842539787292,0.39359867572784424
6,0.9573147296905518,0.1718555986881256,0.9153656363487244,0.3960570693016052
7,0.9568438529968262,0.17016403377056122,0.9153518080711365,0.4064749479293823
